"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","znYl0","dSlJg src 2","znYl0 2","RfnDt 2"
"https://lh3.googleusercontent.com/a/AAcHTteJBFshWldODelEflogADIaow3BF9v7_tAJqqixVO7vOsk=w36-h36-p-rp-mo-ba4-br100","Jose Hernandez","· 127 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","The food is good, the one thing I really don't like is that the portions are never correct.  They always under serve the beans and meat!  They don't fill the spoon all the way.  They are too quick which causes errors.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtfoiOnKzl1LgNen5uKmsDoTt4RIu8ECDdMjIOtu93xb=w36-h36-p-rp-mo-ba4-br100","Toni C","· 185 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Tasty and consistent fresh food. My favorite: a burrito bowl with brown rice, black beans, carnitas, and guac on top.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtfJUYbs90nZjs2Am6fI02Pi9ipgzvAVIhz3hsT3xHT7=w36-h36-p-rp-mo-br100","hongwei li","4 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 years ago","In June 2018 I visited Chicago and had lunch over here with my nephew, both of us vomited badly. that's first time vomitting in 5 years and I fainted lying down on airplane floor. I consider myself very healthy and I complained to Chipotle …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMRsNAFaT-iU6-cDQ2lnogtQl0G1D926DWtPgMMXcWx0DmI=w36-h36-p-rp-mo-ba4-br100","Amadou Fall","· 43 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Fast and friendly service. As expected of Chipotle, the bowls are always good, the Queso and Guacamole are always fresh 😋 …","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMSiOd4b3UdfiwKwLc7vOdicRBtF2EeKBszpx3El-V_8BA=w36-h36-p-rp-mo-ba6-br100","Bala Srinivasan","· 499 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","Good service and friendly staff. The place gets really crowded during lunch and the lines are really long. The location seems to be out of key ingredients even during lean hours sometimes making the wait longer.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtc6Shen98ZMiJq9ehs2P4Z7v96o7PztoEeewjGBZIKl=w36-h36-p-rp-mo-br100","Lestibournes W","9 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Good food but they work so fast they are very skimpy with everything, my bowl was avouthalf full while other peoples with the same ingredients were much more full. Then they murder it with lettuce, I'd like some chipotle with my lettuce please, otherwise the people are nice.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMSfKuPgOliUoOyDMr1Od63vhrspP4u9KMCrGf9kdC7DFhs=w36-h36-p-rp-mo-ba4-br100","potato","· 99 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","A bit pricier than other Chipotles I've been to, but this place is by far the tastiest. Some Chipotles skimp on portion size, and others are fairly generous. This Chipotle is somewhere between just right and generous.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMRRhsAWafOqszA7QipE9RYtgzIImIxbsTjHpMCZnraP2Q=w36-h36-p-rp-mo-ba4-br100","feng lin","· 84 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 years ago","Service was great, food was delicious and ambiance was cute & romantic. The server was very nice, gave us bruschetta while we wait for the food and strawberry panna cotta for dessert (which were both really good). …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMQqWYGxOJKJrq_ro0m83M2FYpTnQuUI8yBSSDrnBhBK_avD=w36-h36-p-rp-mo-ba4-br100","John R Gehring","· 144 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","The staff here was very helpful and customer friendly and the food is good just like other Chipotles that I have been to","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMTHjmUmyoqqnU8ph-v0J-Jzzsz1qTkOC9OkcmWkR_VtUyU=w36-h36-p-rp-mo-ba4-br100","Joel York","· 70 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Good food. Order ahead to skip the long line at lunch time. Their guacamole is okay, but expensive so I buy the individual serving type from my grocery store.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMQ4-HIndf9XW-wnsSkqKumkfAjszvtq1kus3ttGcjjmcw=w36-h36-p-rp-mo-ba5-br100","Location Review","· 254 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","This place is consistent. Flavors are always as expected. Service is fast and staff is friendly. Chipotle is awesome because it has veggie and vegan options.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMQByfztTGbRceZz0thxk0-bhAO2ESCQ2-jLz7iLonZaeF8=w36-h36-p-rp-mo-br100","EC","57 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","4 years ago","This location just cannot get the rice right. Been here a bunch and 9/10 times it's too clumpy/moist, horribly over salted, or trash for other reasons. This is always during lunch rush so not like it's been sitting around.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a-/AD_cMMT0O7l0ilS50RfXuyIK1i7n1CEJv5yf84-XTV5EmAzU4IA=w36-h36-p-rp-mo-br100","Orlo Estrada","9 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","8 years ago","Rude when I asked for plain tomatoes instead of salsa. No one felt like cutting it it out thru a machine. After talking to the general manager they just gave me a whole tomato instead. My burrito was getting cold as this took almost 10 minutes to sort out.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTteD7YgKEJLFz9BlMHUED2BtIpllTd1mlgt2_P0B7FJ3=w36-h36-p-rp-mo-br100","Eva Rico","8 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","Usually love going to this location, visited 45 minutes before closing time today and they were already locking up the doors and then said they were out of rice and refused to make more. Kinda sucks they’re one of the few open food places in the west side of the loop at this time and definitely the only healthier option.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share",""
"https://lh3.googleusercontent.com/a/AAcHTtewEZlHgWQjPpNXvylfrlBI_dc5S-ihygZaDP5vPaUa=w36-h36-p-rp-mo-ba3-br100","jiggu B","· 36 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Always love the veggie burrito. The spicy salsa, cilantro rice cannot be replicated anywhere else. The chips and guacamole are also consistent. Hands down best taste for a veggie burrito.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a/AAcHTtfxG1Uk6s2t4PJeQzy1Rg_hYDk73rzyuWXLAUjfHsQZKQE=w36-h36-p-rp-mo-ba4-br100","Rhonda Robinett","· 109 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 years ago","This Chipolte is pretty consistent, always a line- but they move you thru the line quickly.  The restaurant is always clean, I do wish they would pay more attention to their ice tea brewing- because in the evenings its always out and they …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
"https://lh3.googleusercontent.com/a-/AD_cMMQEqPG64ImN66hLwfkOn6QzYtzFjgVla_8YVaxJ4Q0677H1=w36-h36-p-rp-mo-ba4-br100","Kara Smith","· 170 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","We ordered take out from here literally right before they closed, and everything was still prepared really well and with care. Appreciate it!","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Share","Local Guide"
